task_id,trial_id,input,target
245,0,"[-0.0270601287484169, 0.9877855181694031, 0.13768142461776733, -2.7977797985076904]",0.0
245,1,"[1.1722049713134766, 2.914370059967041, -0.16475903987884521, -1.7819416522979736]",1.0
245,2,"[-0.23299448192119598, -1.4806989431381226, -1.71885085105896, -0.3954288959503174]",0.0
245,3,"[-0.4751933217048645, -0.7522594928741455, 0.18601584434509277, -0.6964714527130127]",0.0
245,4,"[-2.4412002563476562, -0.8000999093055725, 2.149984836578369, -2.322852611541748]",0.0
245,5,"[-0.962458610534668, 0.0750713050365448, 0.7830055952072144, -1.5953694581985474]",0.0
245,6,"[1.4308018684387207, 1.9602198600769043, 2.055136203765869, 2.7743778228759766]",1.0
245,7,"[-1.2398016452789307, -0.004124999046325684, -1.070934534072876, -2.3692610263824463]",0.0
245,8,"[-0.06247824430465698, 0.54535311460495, -0.31639766693115234, -1.5545639991760254]",0.0
245,9,"[-2.3372247219085693, -1.7866259813308716, -0.6930745840072632, -0.5218887329101562]",0.0
245,10,"[-0.40433764457702637, -0.19483530521392822, -0.4219815731048584, -0.659228503704071]",0.0
245,11,"[1.7271426916122437, 0.704943060874939, -0.7948891520500183, -0.14608323574066162]",1.0
245,12,"[-2.815934419631958, -1.438281536102295, 0.6639547348022461, -0.23838791251182556]",0.0
245,13,"[-0.2757396697998047, -1.122025728225708, -2.434629201889038, -0.5499510765075684]",0.0
245,14,"[2.9749398231506348, 0.22418057918548584, -1.020429015159607, -0.05014076828956604]",1.0
245,15,"[-0.5360037684440613, 0.8417214155197144, 0.3096906542778015, 0.8323737978935242]",1.0
245,16,"[-0.07209984958171844, -1.7620899677276611, -0.1828632950782776, 0.3705340623855591]",0.0
245,17,"[-1.883828043937683, -1.105720043182373, -1.378859519958496, -2.631810188293457]",0.0
245,18,"[-2.385134696960449, -3.302175998687744, -0.2093263566493988, 0.3551052212715149]",0.0
245,19,"[-0.6080437898635864, -1.6093897819519043, 0.5058415532112122, 0.4494568705558777]",0.0
246,0,"[-1.8851286172866821, -1.6029348373413086, -0.14410173892974854, 1.790370225906372]",0.0
246,1,"[-3.3447399139404297, 0.4721945524215698, -1.8232309818267822, -0.2260839343070984]",0.0
246,2,"[-0.19108141958713531, 1.0138331651687622, -0.6921941041946411, -1.7396835088729858]",0.0
246,3,"[-0.559873104095459, -0.8517715334892273, 0.4827457070350647, 0.6008228063583374]",0.0
246,4,"[-0.149603009223938, 0.39366400241851807, -1.0462167263031006, 2.0101826190948486]",1.0
246,5,"[0.600243330001831, 1.8220895528793335, -1.5908361673355103, -0.16921883821487427]",1.0
246,6,"[-1.0100226402282715, -0.33827048540115356, 0.056302040815353394, 0.4176558256149292]",0.0
246,7,"[0.16576939821243286, -2.3168787956237793, 3.117382764816284, 0.025860309600830078]",1.0
246,8,"[2.070413112640381, 0.060747742652893066, 1.4116809368133545, 1.315866470336914]",1.0
246,9,"[1.8418573141098022, 0.5944856405258179, 0.32703495025634766, 0.5332754254341125]",1.0
246,10,"[-2.3469552993774414, -2.104598045349121, 1.4399082660675049, 1.7020460367202759]",0.0
246,11,"[-3.3025121688842773, -2.132988214492798, -0.9177749156951904, 2.8725991249084473]",0.0
246,12,"[3.3557538986206055, 4.892799377441406, -3.1954548358917236, -1.4250562191009521]",1.0
246,13,"[1.1645039319992065, 1.3686214685440063, -1.1346815824508667, 0.6704666018486023]",1.0
246,14,"[-2.0861716270446777, -1.7775015830993652, 0.6686926484107971, 0.9913848638534546]",0.0
246,15,"[-1.9016263484954834, -0.8387977480888367, 0.8694280982017517, -2.524343967437744]",0.0
246,16,"[-0.6964318752288818, 0.926171064376831, -1.9766108989715576, 2.0115511417388916]",1.0
246,17,"[-0.5699673891067505, 2.036816120147705, -3.0147929191589355, -0.5609848499298096]",0.0
246,18,"[1.3594175577163696, 0.9942500591278076, -0.5040999054908752, -0.0897693932056427]",1.0
246,19,"[1.0858439207077026, 2.9536006450653076, -2.813432216644287, -1.4724740982055664]",0.0
247,0,"[0.9223551154136658, -0.16372323036193848, 0.5011901259422302, -0.1807171106338501]",1.0
247,1,"[-1.6327266693115234, 1.2331156730651855, -0.7600789070129395, -1.1287400722503662]",0.0
247,2,"[-1.6205310821533203, 0.5965123176574707, -0.5371252298355103, -1.7724010944366455]",0.0
247,3,"[0.6943707466125488, -0.3527868092060089, 0.20994386076927185, -1.0381076335906982]",0.0
247,4,"[-0.3719490170478821, -2.0251786708831787, 1.1357271671295166, -0.1624830961227417]",1.0
247,5,"[0.8726650476455688, 0.44243326783180237, -0.2079346477985382, 1.7624273300170898]",1.0
247,6,"[-1.5580341815948486, -0.8088088035583496, 0.646310567855835, -0.6152025461196899]",0.0
247,7,"[0.6857450604438782, 2.236611843109131, -2.6581618785858154, -1.5030803680419922]",0.0
247,8,"[-2.1644182205200195, -2.2380902767181396, 1.8982453346252441, -2.740419387817383]",0.0
247,9,"[0.3939746022224426, -0.5440080761909485, 0.5758137106895447, -0.4890250861644745]",1.0
247,10,"[2.506619453430176, 2.256455898284912, -0.3933942914009094, 1.4596531391143799]",1.0
247,11,"[2.571216583251953, 2.8465123176574707, -2.937276840209961, -0.5709028244018555]",0.0
247,12,"[1.6927217245101929, -0.13027989864349365, 0.24849927425384521, 1.5443674325942993]",1.0
247,13,"[-1.2627538442611694, -2.8628430366516113, 1.2834656238555908, 1.6894631385803223]",1.0
247,14,"[-0.780554473400116, 0.1816214621067047, -1.0790575742721558, -0.59538733959198]",0.0
247,15,"[3.1704585552215576, 2.019652843475342, -1.0869927406311035, 1.9820011854171753]",1.0
247,16,"[1.4641342163085938, 0.708043098449707, 1.1992559432983398, 1.2003655433654785]",1.0
247,17,"[-0.7298793196678162, -0.3061751127243042, -0.09406447410583496, -0.7826257944107056]",0.0
247,18,"[-0.8285034894943237, -0.37103545665740967, -0.12102726101875305, -0.6901928186416626]",0.0
247,19,"[1.2057496309280396, -0.22329220175743103, -0.5131313800811768, -0.9586244821548462]",0.0
248,0,"[1.184352993965149, -0.3712276220321655, -2.2686219215393066, -2.367326021194458]",0.0
248,1,"[-1.7024235725402832, -0.1500258445739746, -0.04658210277557373, -0.3481011390686035]",0.0
248,2,"[2.716120958328247, 0.6472300291061401, -1.6397055387496948, -0.9465419054031372]",1.0
248,3,"[0.4481213390827179, 0.29348674416542053, -0.5026124715805054, -0.5613305568695068]",0.0
248,4,"[-0.45929017663002014, 0.04089656472206116, -1.2104142904281616, -1.125183343887329]",0.0
248,5,"[0.7548655271530151, 0.042486295104026794, -0.30695676803588867, -0.08337904512882233]",1.0
248,6,"[0.06678450107574463, 0.46443939208984375, 0.6968134641647339, 0.41528305411338806]",1.0
248,7,"[-1.2934422492980957, 0.8036306500434875, 0.2889190912246704, 0.6202941536903381]",1.0
248,8,"[3.208376407623291, 1.4471971988677979, 0.37565213441848755, 0.26812779903411865]",1.0
248,9,"[-0.5568615794181824, 0.4627249240875244, -0.6769317984580994, -0.2413996011018753]",0.0
248,10,"[0.8443592190742493, 1.5466430187225342, 1.1305255889892578, 1.1166131496429443]",1.0
248,11,"[-1.8676022291183472, 0.8530387878417969, 2.806138277053833, 2.5884809494018555]",1.0
248,12,"[1.8061574697494507, 3.3641042709350586, -1.0961666107177734, -1.9048759937286377]",1.0
248,13,"[-2.608398675918579, -1.85792875289917, -1.3244820833206177, -1.1966040134429932]",0.0
248,14,"[0.5587887763977051, -1.4472341537475586, -1.3850312232971191, -1.6858062744140625]",0.0
248,15,"[2.3197431564331055, -2.4774014949798584, -1.7342175245285034, -1.7082293033599854]",0.0
248,16,"[-1.1965360641479492, -0.6306654214859009, -2.0105342864990234, -2.285472869873047]",0.0
248,17,"[-0.205401211977005, 1.126101016998291, 0.3749656677246094, 0.2084801197052002]",1.0
248,18,"[0.18373781442642212, -0.6137223243713379, -1.342856764793396, -0.9049131870269775]",0.0
248,19,"[-0.14879119396209717, 0.19947457313537598, -1.5635631084442139, -1.5694328546524048]",0.0
249,0,"[1.2287734746932983, -1.4201874732971191, -0.2910771369934082, 1.5048539638519287]",1.0
249,1,"[-1.1347761154174805, -0.8067018389701843, -1.8565313816070557, -0.8472058176994324]",0.0
249,2,"[-2.5846831798553467, -0.19610559940338135, 1.5718350410461426, -1.3067759275436401]",0.0
249,3,"[1.1626975536346436, -2.0879335403442383, -0.5342121124267578, 1.9278180599212646]",1.0
249,4,"[1.3971214294433594, -1.6847195625305176, -0.7327680587768555, 0.8139766454696655]",1.0
249,5,"[-1.7559406757354736, 0.4849321246147156, 0.20290523767471313, 0.8887601494789124]",0.0
249,6,"[-2.696910858154297, 1.5613086223602295, 2.5056214332580566, 0.5162754058837891]",0.0
249,7,"[1.6455429792404175, -2.2788891792297363, 0.7514921426773071, 2.390448808670044]",1.0
249,8,"[-0.7410264611244202, -0.8465129733085632, 1.8745293617248535, -0.32499226927757263]",0.0
249,9,"[1.1011216640472412, -1.3456857204437256, -0.26367902755737305, 2.1984612941741943]",1.0
249,10,"[-0.1846470832824707, 0.3819108307361603, 1.141115665435791, -0.7844875454902649]",0.0
249,11,"[-0.06649190187454224, -1.5682504177093506, -2.3755037784576416, 1.186942219734192]",0.0
249,12,"[1.4031262397766113, 1.242203950881958, -2.4021878242492676, -0.8410592079162598]",1.0
249,13,"[-0.18340903520584106, -1.2098747491836548, 0.19997674226760864, -1.167101502418518]",0.0
249,14,"[0.9338522553443909, -1.0385140180587769, -3.45801043510437, 1.480549931526184]",1.0
249,15,"[-0.3736884295940399, -0.0749397873878479, 0.8760260343551636, -0.7418845891952515]",0.0
249,16,"[0.3011028468608856, -0.805280864238739, 1.3047549724578857, 0.4606035351753235]",1.0
249,17,"[-0.3812622129917145, 2.375135898590088, 1.2396520376205444, -0.7727090120315552]",1.0
249,18,"[-1.2649496793746948, 1.307237982749939, -0.5602865219116211, -1.1201997995376587]",0.0
249,19,"[-2.009152412414551, 0.5389649271965027, 2.957700729370117, 0.2617868185043335]",0.0
250,0,"[0.022688478231430054, -0.47348132729530334, -1.0523500442504883, 0.19176340103149414]",0.0
250,1,"[0.9569846987724304, 1.3925302028656006, 2.6200218200683594, 2.058196544647217]",1.0
250,2,"[-1.9446104764938354, -2.4592432975769043, -0.08109915256500244, 0.6025704741477966]",0.0
250,3,"[0.8383212685585022, 0.22865518927574158, -1.2751414775848389, -0.8503467440605164]",0.0
250,4,"[0.9090081453323364, 0.6582820415496826, -0.29512131214141846, 0.34093257784843445]",1.0
250,5,"[1.3177860975265503, 1.2989091873168945, 0.8348696231842041, 1.0279946327209473]",1.0
250,6,"[-3.2212677001953125, 2.641455888748169, 0.12133961915969849, -2.4469401836395264]",0.0
250,7,"[-3.0111069679260254, -0.9636648297309875, -0.32580292224884033, -2.4232516288757324]",0.0
250,8,"[-1.049897313117981, 0.5983520150184631, -0.19949468970298767, -1.5249825716018677]",0.0
250,9,"[-1.131201148033142, 1.069148063659668, -0.48092156648635864, -1.0601943731307983]",0.0
250,10,"[0.0473095178604126, -0.7423400282859802, 1.6795639991760254, 2.131594181060791]",1.0
250,11,"[-0.39571598172187805, -1.503812551498413, -2.0834498405456543, -2.0557093620300293]",0.0
250,12,"[1.3405587673187256, -1.4550758600234985, -1.0552704334259033, -1.5977892875671387]",0.0
250,13,"[1.698752999305725, 0.7574673891067505, -1.107995867729187, -0.6907941102981567]",1.0
250,14,"[-0.6448085308074951, 0.40422868728637695, -1.9394965171813965, -1.6419912576675415]",0.0
250,15,"[2.2111763954162598, 1.2198084592819214, 0.6542142033576965, 0.5496732592582703]",1.0
250,16,"[-0.20889165997505188, -0.42264360189437866, 2.0657243728637695, 2.3490710258483887]",1.0
250,17,"[-0.8894626498222351, -1.1818208694458008, 0.8324246406555176, 0.3345264792442322]",0.0
250,18,"[0.7077951431274414, 4.100221633911133, 1.9839640855789185, 0.6316753625869751]",1.0
250,19,"[0.0776909589767456, 0.7047566175460815, 0.8649402856826782, 1.0330171585083008]",1.0
251,0,"[-0.28102079033851624, -0.04106840491294861, 0.20582711696624756, 1.475616216659546]",1.0
251,1,"[0.3374841511249542, 1.3454746007919312, 0.13370421528816223, 1.1714332103729248]",1.0
251,2,"[-0.2687114477157593, 1.1714813709259033, 1.1760303974151611, 0.45419859886169434]",1.0
251,3,"[0.7639416456222534, -0.34944164752960205, 1.6394555568695068, 1.564895510673523]",1.0
251,4,"[0.9106749892234802, -1.098030686378479, -0.7126866579055786, -0.11813515424728394]",0.0
251,5,"[-0.49613890051841736, -0.28282082080841064, -1.9827802181243896, -1.0013782978057861]",0.0
251,6,"[-2.714723587036133, 2.0262417793273926, 1.4421679973602295, -0.17760103940963745]",0.0
251,7,"[-2.2351791858673096, 1.310819149017334, -0.5179753303527832, 0.12121152877807617]",0.0
251,8,"[-1.3198392391204834, 0.7709500789642334, 1.1456363201141357, 0.8407790064811707]",1.0
251,9,"[-0.0062180571258068085, 0.0779002383351326, -2.193039894104004, -2.8956332206726074]",0.0
251,10,"[1.183565616607666, -3.5345823764801025, -0.1277378797531128, 0.10199861228466034]",0.0
251,11,"[-2.488467216491699, 1.502711296081543, 2.4486312866210938, -0.27791827917099]",0.0
251,12,"[0.6158658862113953, 0.24460142850875854, 1.8413540124893188, 1.9995195865631104]",1.0
251,13,"[-1.0046899318695068, 1.1167197227478027, -0.5018948912620544, -0.970815896987915]",0.0
251,14,"[1.070115566253662, -2.59258770942688, -1.5140150785446167, -2.2334067821502686]",0.0
251,15,"[-0.6823475360870361, -0.9759523868560791, 1.357856273651123, 0.7872737646102905]",1.0
251,16,"[-1.880425214767456, 0.15865230560302734, 2.7969958782196045, 0.7949614524841309]",1.0
251,17,"[-0.28991854190826416, 0.8253124356269836, 1.4856641292572021, -0.3084177076816559]",1.0
251,18,"[-2.1054654121398926, 1.1235696077346802, 1.5563633441925049, -0.2086130678653717]",0.0
251,19,"[-0.03914347290992737, 2.134870767593384, 2.0637831687927246, 2.1250898838043213]",1.0
252,0,"[-1.5813276767730713, 1.9974945783615112, 0.16403678059577942, -0.6794193983078003]",1.0
252,1,"[-1.045727014541626, 0.0644911527633667, 1.0555293560028076, -0.3275865316390991]",1.0
252,2,"[-0.6161988973617554, 0.20636355876922607, 0.6468998193740845, 1.1388912200927734]",1.0
252,3,"[1.128795862197876, -0.2139449119567871, -1.228756308555603, 0.4110533595085144]",0.0
252,4,"[0.8426588177680969, -2.094143867492676, -0.38875478506088257, 1.1695181131362915]",0.0
252,5,"[-2.3891215324401855, 1.450334072113037, -1.0744004249572754, 2.4099481105804443]",0.0
252,6,"[-0.6846892833709717, -1.1110475063323975, 0.9301234483718872, -1.5928165912628174]",0.0
252,7,"[1.095704197883606, -0.1461748480796814, -0.4609586000442505, 0.8676879405975342]",1.0
252,8,"[1.0445985794067383, 0.5757521390914917, 0.2781478762626648, 2.2237348556518555]",1.0
252,9,"[-1.2706313133239746, -2.168046236038208, 0.0777464210987091, 0.7162535190582275]",0.0
252,10,"[-0.6940991878509521, 1.124681830406189, -0.35631638765335083, -0.14848101139068604]",1.0
252,11,"[0.26582884788513184, -0.46075838804244995, -0.5403556823730469, -0.11775606870651245]",0.0
252,12,"[1.4604501724243164, -1.159447193145752, -0.7338545322418213, 2.934328079223633]",0.0
252,13,"[1.0739141702651978, -2.182490110397339, -0.4594864249229431, 0.3535291850566864]",0.0
252,14,"[2.3698043823242188, -0.1539326012134552, -0.9733495712280273, 1.3196309804916382]",0.0
252,15,"[-2.0744194984436035, 0.9713459014892578, -1.5453026294708252, 0.9307528138160706]",0.0
252,16,"[-1.175784945487976, -1.915372610092163, 0.4046178460121155, 0.6221363544464111]",0.0
252,17,"[-0.013473868370056152, 0.5163512825965881, -0.6673889756202698, 0.4956420063972473]",0.0
252,18,"[0.09600543975830078, -0.4809117317199707, 1.2330224514007568, -0.1608288288116455]",1.0
252,19,"[-1.839721918106079, -0.4827623665332794, 0.694367527961731, 1.9958860874176025]",1.0
253,0,"[-0.2854367792606354, -1.747121810913086, 1.8298429250717163, 0.35118842124938965]",1.0
253,1,"[1.0712273120880127, 1.3085830211639404, 2.3231863975524902, -1.0745086669921875]",1.0
253,2,"[-1.847767949104309, 1.218172311782837, -1.3783154487609863, -1.9095544815063477]",0.0
253,3,"[1.3573981523513794, -0.2711629867553711, 0.36197835206985474, 3.013216495513916]",1.0
253,4,"[1.032077670097351, 1.784670352935791, 1.368100643157959, 0.9508972764015198]",1.0
253,5,"[0.16135448217391968, 0.1258556842803955, -0.7080265283584595, 1.575334906578064]",1.0
253,6,"[0.843357264995575, -0.7348880767822266, -0.0900227427482605, 0.3563307821750641]",0.0
253,7,"[1.7289923429489136, -1.0790929794311523, 1.5106275081634521, 1.5930585861206055]",1.0
253,8,"[-0.36843550205230713, 0.8991939425468445, -1.3593140840530396, -0.019547022879123688]",0.0
253,9,"[-2.3150570392608643, 0.9231670498847961, -1.681473970413208, 0.09737986326217651]",0.0
253,10,"[0.9669725298881531, 0.3756721615791321, 0.9353938698768616, 1.3462834358215332]",1.0
253,11,"[1.1527996063232422, -0.566321849822998, 1.4505202770233154, -0.4202350378036499]",1.0
253,12,"[2.084132671356201, 0.7654684782028198, 2.267744302749634, 1.5873901844024658]",1.0
253,13,"[0.20553797483444214, -0.11167788505554199, 0.08353781700134277, 0.7614537477493286]",1.0
253,14,"[-0.12312042713165283, 1.365872859954834, 0.12462326884269714, -0.0009273886680603027]",1.0
253,15,"[0.028806179761886597, -2.9047813415527344, -2.169349431991577, -0.5268832445144653]",0.0
253,16,"[-1.1005346775054932, -0.6552662253379822, -0.6797308921813965, -1.9592701196670532]",0.0
253,17,"[-3.6356327533721924, 0.25611424446105957, -2.177861452102661, -3.027221918106079]",0.0
253,18,"[-4.990941047668457, 0.8559099435806274, -4.931447982788086, -5.292697429656982]",0.0
253,19,"[1.1054022312164307, -0.7158316373825073, 1.013304352760315, 0.8720098733901978]",1.0
254,0,"[-1.400837779045105, -1.818471908569336, -2.6114280223846436, -1.5360623598098755]",0.0
254,1,"[0.111904576420784, -0.03880196809768677, -0.05628269910812378, 0.5316609144210815]",1.0
254,2,"[-0.5032711625099182, 0.4128435254096985, -0.8689340353012085, -1.0861653089523315]",0.0
254,3,"[1.0356090068817139, -0.9053940176963806, -0.03037390112876892, 1.355264663696289]",1.0
254,4,"[-0.5755900144577026, 1.871654987335205, 1.6528993844985962, 1.189573049545288]",1.0
254,5,"[1.373655080795288, -2.1945831775665283, -0.263271689414978, 1.460602045059204]",1.0
254,6,"[-0.00697857141494751, 0.5940644145011902, 0.5803375840187073, 0.010669112205505371]",1.0
254,7,"[-0.5797271132469177, 1.6479357481002808, 0.13788868486881256, -1.9865840673446655]",0.0
254,8,"[-2.447078227996826, 0.3515295684337616, -1.055405616760254, -2.235098123550415]",0.0
254,9,"[-0.8184471130371094, -0.46242761611938477, 0.353756844997406, 0.41950589418411255]",0.0
254,10,"[1.204735517501831, -1.106534719467163, -0.41353875398635864, -0.1355513632297516]",1.0
254,11,"[1.7354007959365845, 1.5809086561203003, 0.27578479051589966, 1.4485300779342651]",1.0
254,12,"[0.12782186269760132, -1.7347042560577393, -1.146815538406372, -1.0758403539657593]",0.0
254,13,"[1.4721894264221191, -0.8680425882339478, -0.030884146690368652, 1.4078893661499023]",1.0
254,14,"[-0.36892062425613403, 0.6708046793937683, -0.00670933723449707, -0.6933433413505554]",0.0
254,15,"[-1.537102222442627, 0.45462772250175476, 0.31485190987586975, -0.5893033146858215]",0.0
254,16,"[1.4377226829528809, 0.31335699558258057, 1.3990392684936523, 1.457461953163147]",1.0
254,17,"[0.6733580827713013, -1.1267545223236084, -0.07072395086288452, 1.3939225673675537]",1.0
254,18,"[1.384080171585083, 1.535982608795166, 1.4026411771774292, 1.7370322942733765]",1.0
254,19,"[1.6192855834960938, -1.0552222728729248, 0.08148401975631714, 1.32089364528656]",1.0
255,0,"[-0.5915940403938293, 3.348041534423828, -2.5380208492279053, 1.1859601736068726]",1.0
255,1,"[-1.1538115739822388, 1.5382933616638184, 0.8494406938552856, 4.774534225463867]",1.0
255,2,"[-0.9945253133773804, 0.3270335793495178, -0.6747487187385559, 1.6472440958023071]",0.0
255,3,"[-1.7196049690246582, -0.635386049747467, 0.6580121517181396, 0.24958178400993347]",0.0
255,4,"[-1.2796622514724731, 0.807908833026886, 0.6901687979698181, 2.6405751705169678]",1.0
255,5,"[1.7024047374725342, 1.39975905418396, -3.0542173385620117, 1.0544030666351318]",1.0
255,6,"[-1.1084883213043213, -0.5609614849090576, -0.19605398178100586, -1.3853580951690674]",0.0
255,7,"[-1.2339311838150024, -0.6326146721839905, -0.11793074011802673, 2.1931354999542236]",0.0
255,8,"[1.4380478858947754, -2.8178188800811768, 1.8792695999145508, -2.821916103363037]",0.0
255,9,"[-2.092121124267578, -0.7483569383621216, -0.11795938014984131, -1.6378803253173828]",0.0
255,10,"[-0.7368897199630737, 0.7857370972633362, 0.3163972496986389, 0.6535291075706482]",1.0
255,11,"[-1.0800762176513672, 1.1291106939315796, -1.7219054698944092, 0.016771018505096436]",1.0
255,12,"[0.7752900123596191, 1.0641906261444092, -2.042182445526123, -1.064252495765686]",1.0
255,13,"[-1.6482179164886475, -0.43283963203430176, 0.8856839537620544, -0.12898999452590942]",0.0
255,14,"[-0.5788547992706299, -0.5664291381835938, 0.5755406022071838, 0.3369221091270447]",0.0
255,15,"[-1.4333925247192383, 0.8649721145629883, 1.3090225458145142, 0.7290183305740356]",1.0
255,16,"[-1.4668283462524414, 0.37158626317977905, -0.9444247484207153, 0.9596025943756104]",0.0
255,17,"[3.656214475631714, -2.0933945178985596, 0.6843308210372925, 0.5233709812164307]",0.0
255,18,"[0.5824631452560425, -0.4433095455169678, 0.4338175356388092, -1.1725878715515137]",0.0
255,19,"[4.041654586791992, -2.3349287509918213, 2.0614089965820312, -1.853177547454834]",0.0
256,0,"[0.758823573589325, 0.42576712369918823, -1.3748784065246582, -1.569215178489685]",0.0
256,1,"[-1.8199617862701416, -1.7808618545532227, 0.7230421304702759, -0.9495858550071716]",0.0
256,2,"[-0.931422770023346, 0.7606797218322754, 0.12293416261672974, -0.6610592603683472]",1.0
256,3,"[-0.5884700417518616, 1.0551570653915405, -1.3709397315979004, 0.1052289605140686]",0.0
256,4,"[-2.224429130554199, 1.487715482711792, 1.8719151020050049, -0.9287731647491455]",1.0
256,5,"[0.4016467034816742, -0.9759784936904907, 0.16837772727012634, 0.1554802656173706]",0.0
256,6,"[1.6581504344940186, -1.8433538675308228, -1.0071070194244385, 0.08731108903884888]",0.0
256,7,"[-0.11729568243026733, -0.6108009219169617, 1.6093006134033203, -0.6587124466896057]",1.0
256,8,"[-1.549377202987671, -1.4391134977340698, 1.3186450004577637, 0.30423617362976074]",1.0
256,9,"[0.10426396131515503, 1.3615140914916992, -0.40310510993003845, -0.3504961133003235]",1.0
256,10,"[0.7004299163818359, 1.7760591506958008, -1.9349817037582397, 2.7536678314208984]",1.0
256,11,"[0.2699286937713623, 2.491973400115967, -0.1888473629951477, -1.0299729108810425]",1.0
256,12,"[-1.1388415098190308, 1.7818523645401, -0.0014985501766204834, 0.9305492639541626]",1.0
256,13,"[-1.8250131607055664, -0.36800044775009155, 0.4831618070602417, -1.528088092803955]",0.0
256,14,"[1.576627492904663, -0.5419276356697083, -1.4579088687896729, 0.1464451551437378]",0.0
256,15,"[-1.9186651706695557, -1.4604105949401855, 3.4680726528167725, -0.4083799719810486]",1.0
256,16,"[1.460227608680725, -1.4221285581588745, 2.85917329788208, -3.3209614753723145]",1.0
256,17,"[2.9274306297302246, -0.7078698873519897, -1.9759711027145386, 3.121398448944092]",0.0
256,18,"[0.2667674124240875, 0.23092269897460938, -2.728052854537964, 1.8441181182861328]",0.0
256,19,"[-1.1959972381591797, 1.4083287715911865, 1.36339271068573, -0.720468282699585]",1.0
257,0,"[-2.066208839416504, -2.0300521850585938, -0.059175848960876465, 2.5388522148132324]",1.0
257,1,"[0.869265079498291, -1.2749518156051636, 0.3616389036178589, 0.1665555238723755]",1.0
257,2,"[-0.6695133447647095, 1.6180914640426636, 0.5325205326080322, -0.3896791934967041]",1.0
257,3,"[1.645508050918579, -0.5073206424713135, 1.4874296188354492, -0.06987082958221436]",1.0
257,4,"[-0.9130328893661499, 0.9113882780075073, 0.7637161016464233, -0.5305700302124023]",1.0
257,5,"[-0.37960362434387207, 2.2686896324157715, 0.2330780029296875, -2.458230972290039]",0.0
257,6,"[1.5503872632980347, -1.9616539478302002, 2.2866461277008057, 1.6332778930664062]",1.0
257,7,"[0.4519276022911072, 1.4721492528915405, 0.8177328109741211, -0.9440841674804688]",1.0
257,8,"[-3.32181453704834, 1.0585365295410156, -0.9739198684692383, -0.3336929678916931]",0.0
257,9,"[-0.008948221802711487, -0.5377939343452454, -2.2564802169799805, -0.07125473022460938]",0.0
257,10,"[1.6019079685211182, -0.589367151260376, 0.8722586035728455, -0.19840288162231445]",1.0
257,11,"[0.8416708111763, -0.4388250708580017, 1.2161195278167725, 0.3274913430213928]",1.0
257,12,"[1.5729846954345703, -1.2196979522705078, 0.9399595260620117, 0.3496277332305908]",1.0
257,13,"[1.528501272201538, -0.34762731194496155, 1.8741251230239868, -0.3513791561126709]",1.0
257,14,"[-1.484048843383789, -0.7155086994171143, -1.2543686628341675, 0.1748570054769516]",0.0
257,15,"[-1.0512545108795166, -1.0949033498764038, -0.9813693761825562, 0.7580143213272095]",0.0
257,16,"[-0.40997523069381714, -1.914261817932129, 0.2417716085910797, 1.39913010597229]",1.0
257,17,"[-1.0783966779708862, 1.3263269662857056, 0.10831189155578613, 0.351496160030365]",1.0
257,18,"[1.3643417358398438, 0.566681981086731, 2.8142921924591064, 0.49596893787384033]",1.0
257,19,"[-1.5020678043365479, 0.17772841453552246, -1.0907423496246338, 0.9195367097854614]",0.0
258,0,"[1.9635945558547974, 0.6354764699935913, -0.11265480518341064, 0.3860499858856201]",1.0
258,1,"[1.7165086269378662, 2.523926019668579, -2.966188907623291, 0.8688242435455322]",1.0
258,2,"[1.812865138053894, -2.315829277038574, 2.3189492225646973, 1.0666979551315308]",1.0
258,3,"[0.04892992973327637, 1.9650089740753174, -1.7253680229187012, 1.3205034732818604]",1.0
258,4,"[-0.19710874557495117, 0.15611045062541962, -0.6125442385673523, 1.591873288154602]",0.0
258,5,"[-1.1987740993499756, -1.210726261138916, -0.3584117889404297, 0.9329909682273865]",0.0
258,6,"[-1.9102953672409058, 0.6351406574249268, -1.638222098350525, -0.19674086570739746]",0.0
258,7,"[-1.6731460094451904, 1.9349565505981445, -3.651773691177368, 0.5211896896362305]",0.0
258,8,"[-0.7112280130386353, -1.132588267326355, 0.6052435636520386, 0.8950450420379639]",0.0
258,9,"[-0.0500636100769043, 0.3926938772201538, -1.116160273551941, 1.7397403717041016]",0.0
258,10,"[-1.291313886642456, -0.48486757278442383, 0.11249673366546631, -0.3561103343963623]",0.0
258,11,"[0.6577886343002319, -1.2059522867202759, 1.5780253410339355, 0.33447638154029846]",1.0
258,12,"[-0.028151625767350197, -1.5480819940567017, 1.6078166961669922, -0.48437511920928955]",0.0
258,13,"[-0.7139259576797485, -2.344606399536133, 2.9541823863983154, -1.579687476158142]",0.0
258,14,"[-0.19809091091156006, -0.7757476568222046, 0.23311248421669006, 0.5090106129646301]",0.0
258,15,"[-1.9370838403701782, -2.7650537490844727, -0.15716397762298584, -0.24579674005508423]",0.0
258,16,"[-0.1266668736934662, -1.0947067737579346, 0.4371922016143799, -1.1509418487548828]",0.0
258,17,"[0.025470733642578125, -0.7087395191192627, 0.9970684051513672, -0.5944369435310364]",1.0
258,18,"[-0.18921327590942383, 1.5915699005126953, -0.4103665351867676, 1.1444482803344727]",1.0
258,19,"[1.7215217351913452, -0.7850840091705322, 0.6523147821426392, 2.089808464050293]",1.0
