task_id,trial_id,input,target
239,12,"[-0.3832058906555176, 0.18464475870132446, 0.8900161981582642, -0.1153266429901123]",1.0
239,13,"[-0.745938777923584, 0.0396537184715271, -0.6317562460899353, 0.2137567102909088]",1.0
239,14,"[-0.2032768726348877, -1.6322898864746094, 0.15296730399131775, 0.1251002848148346]",1.0
239,15,"[0.24108749628067017, -1.8719919919967651, 1.1938303709030151, 0.0030286312103271484]",1.0
239,16,"[-1.0911812782287598, 0.4873991012573242, 0.07883095741271973, -0.3374064564704895]",0.0
239,17,"[3.5364201068878174, -0.3372079133987427, 1.4212820529937744, -2.1382293701171875]",0.0
239,18,"[-1.2359333038330078, 1.8611825704574585, -0.45662057399749756, -2.0143325328826904]",0.0
239,19,"[-1.0935864448547363, -2.159543752670288, 0.5044115781784058, 2.2133824825286865]",1.0
240,0,"[-2.0304198265075684, -2.845824718475342, 2.4805147647857666, 2.76291823387146]",0.0
240,1,"[3.0288290977478027, 1.1488603353500366, 0.6109023690223694, -0.6681236028671265]",1.0
240,2,"[0.8792932033538818, -0.12981218099594116, 0.10645996034145355, -2.873344659805298]",1.0
240,3,"[-1.7969504594802856, -0.4121255874633789, 0.2424927055835724, 0.8628062009811401]",0.0
240,4,"[1.6434962749481201, 3.391608476638794, -0.0007614791393280029, -0.6983478665351868]",1.0
240,5,"[0.5053431391716003, 2.0797512531280518, 0.7275135517120361, -0.21462291479110718]",1.0
240,6,"[1.3811709880828857, 2.135270118713379, 0.7405809760093689, 0.14581549167633057]",1.0
240,7,"[-0.39411669969558716, -0.42311909794807434, 0.46496814489364624, -0.44070690870285034]",1.0
240,8,"[-2.825408935546875, -1.0862760543823242, 0.08993101119995117, 0.4247387945652008]",0.0
240,9,"[0.6172726154327393, 1.0006142854690552, -1.7488231658935547, -0.9140480756759644]",1.0
240,10,"[1.7327942848205566, 0.48829030990600586, -0.09197592735290527, 1.3582217693328857]",0.0
240,11,"[-3.24056339263916, -3.3266029357910156, 2.6686272621154785, 1.3977124691009521]",0.0
240,12,"[0.060666512697935104, -1.593515396118164, -0.4670558571815491, 0.3786719739437103]",0.0
240,13,"[0.5621049404144287, 0.505891740322113, 1.2260687351226807, -1.5776501893997192]",1.0
240,14,"[-3.0863544940948486, -3.049375534057617, -1.2278529405593872, 0.41707807779312134]",0.0
240,15,"[2.008373737335205, 0.6459898948669434, 1.2345855236053467, -2.1423144340515137]",1.0
240,16,"[-0.5995818972587585, -0.7550236582756042, -0.20410192012786865, -0.9686679840087891]",1.0
240,17,"[-2.0366177558898926, -0.9278188943862915, 0.713126540184021, 2.3935225009918213]",0.0
240,18,"[1.6350985765457153, 1.6206220388412476, -1.889647364616394, -0.08893513679504395]",0.0
240,19,"[-0.6365411877632141, -1.1242451667785645, -1.3859068155288696, -1.9636332988739014]",1.0
241,0,"[-0.17853900790214539, 1.7141956090927124, -1.170872449874878, 1.4827148914337158]",0.0
241,1,"[0.3135085105895996, -1.3756952285766602, -1.9029899835586548, 1.2208361625671387]",1.0
241,2,"[-1.0988385677337646, -0.2653290033340454, -0.9967208504676819, -0.1930639147758484]",0.0
241,3,"[-1.685121774673462, -0.26503539085388184, -0.6104158759117126, -1.7620868682861328]",0.0
241,4,"[-0.23122325539588928, -0.9712927341461182, 0.08351406455039978, 0.006180629134178162]",1.0
241,5,"[-1.2587867975234985, -0.5377955436706543, 0.429243266582489, -0.27990686893463135]",1.0
241,6,"[1.2109620571136475, -0.3899618983268738, -1.3966419696807861, 1.5475034713745117]",1.0
241,7,"[-0.24008768796920776, 0.24027016758918762, 0.19985228776931763, -1.7649424076080322]",0.0
241,8,"[-0.5711454153060913, -0.4008539021015167, -1.1617546081542969, -0.11810821294784546]",0.0
241,9,"[0.6081700921058655, 0.9584726095199585, -0.0808999240398407, -0.169631689786911]",0.0
241,10,"[1.4935473203659058, -0.8411971926689148, 0.7137677669525146, -1.390979528427124]",1.0
241,11,"[2.2316465377807617, 2.0188755989074707, 2.207294225692749, -1.8317933082580566]",0.0
241,12,"[-0.07267861068248749, 1.9982293844223022, 0.772498369216919, 1.3480496406555176]",0.0
241,13,"[0.7698692679405212, -1.4153860807418823, 0.43314847350120544, 1.0634832382202148]",1.0
241,14,"[0.5566092729568481, -0.8773729205131531, 0.8828188180923462, -0.7295674085617065]",1.0
241,15,"[1.498890995979309, -0.6669061183929443, -0.5404196381568909, 3.3121299743652344]",1.0
241,16,"[-3.47177791595459, -0.9508771300315857, -0.9486958384513855, 1.9984118938446045]",1.0
241,17,"[0.1411340832710266, 1.5939998626708984, -0.30627724528312683, 1.1510552167892456]",0.0
241,18,"[-1.904857873916626, 1.616715431213379, 0.13441866636276245, 0.6359310150146484]",0.0
241,19,"[-2.095635175704956, -0.814793050289154, -2.439002513885498, 0.5515849590301514]",0.0
242,0,"[0.19170978665351868, 0.415621280670166, 0.33827757835388184, 1.0322998762130737]",1.0
242,1,"[-0.6233917474746704, -0.10244935750961304, 0.6686574816703796, -2.1547691822052]",0.0
242,2,"[-2.618971586227417, -4.079631805419922, -1.4759256839752197, 1.671511173248291]",1.0
242,3,"[1.6360714435577393, 1.0600064992904663, 0.5470377206802368, -0.3446844220161438]",0.0
242,4,"[0.051512718200683594, -1.928307294845581, -1.808592677116394, 1.3189386129379272]",1.0
242,5,"[-1.8690167665481567, 0.5293061137199402, 1.0471246242523193, -2.64393949508667]",0.0
242,6,"[0.7327273488044739, 2.469860553741455, -0.18346351385116577, -0.5768171548843384]",0.0
242,7,"[-1.4694350957870483, 0.6337051391601562, 1.402344822883606, -1.3428020477294922]",0.0
242,8,"[-0.4667801260948181, -2.117954969406128, -1.600708246231079, -0.4481094181537628]",1.0
242,9,"[2.1775221824645996, -0.603541374206543, -0.6529333591461182, -0.17038869857788086]",0.0
242,10,"[1.4213486909866333, -1.5039010047912598, -1.1320749521255493, 2.2012689113616943]",1.0
242,11,"[0.09196309745311737, 1.930454134941101, 1.9506523609161377, 0.8724062442779541]",0.0
242,12,"[-0.07059186697006226, -0.017395853996276855, 1.7128093242645264, -0.948158323764801]",0.0
242,13,"[-2.5598201751708984, 0.13286161422729492, 0.7219200134277344, -1.9854967594146729]",1.0
242,14,"[-0.48172542452812195, 2.3575453758239746, 1.489200234413147, -0.8638499975204468]",0.0
242,15,"[-0.3854692578315735, -0.6843470335006714, 0.75713050365448, -0.2821100354194641]",1.0
242,16,"[0.6491943597793579, 0.11636286973953247, -0.7753156423568726, 0.5273866653442383]",0.0
242,17,"[0.7742060422897339, -0.2862178087234497, 0.34483444690704346, -0.7047147750854492]",0.0
242,18,"[2.1874265670776367, 1.0190773010253906, 0.2250847965478897, 0.4334731101989746]",0.0
242,19,"[0.1497650444507599, -4.269099712371826, -1.3277077674865723, 0.6405225396156311]",1.0
243,0,"[1.1496671438217163, -0.6115251779556274, 0.910056471824646, -0.28578701615333557]",1.0
243,1,"[0.8504981994628906, -0.12612003087997437, 2.1635615825653076, -3.014431953430176]",0.0
243,2,"[4.092913627624512, -1.8632475137710571, 0.838366687297821, -0.6997162699699402]",0.0
243,3,"[0.7452813982963562, -2.515416145324707, 1.159162998199463, -2.3879594802856445]",0.0
243,4,"[-1.6303462982177734, 0.17690862715244293, 1.1041865348815918, 0.39951756596565247]",1.0
243,5,"[0.9613032341003418, -0.9577164053916931, 0.36985084414482117, 1.6601052284240723]",1.0
243,6,"[-3.289705276489258, 1.6705236434936523, 1.0163838863372803, -0.2800166606903076]",1.0
243,7,"[0.3611147999763489, -0.8361823558807373, 0.1812666654586792, -0.25261831283569336]",1.0
243,8,"[-0.14025044441223145, -0.41979527473449707, 0.10443329811096191, 0.9830307960510254]",1.0
243,9,"[1.119418740272522, -0.19594287872314453, 1.9539076089859009, -1.2758570909500122]",1.0
243,10,"[0.5747045278549194, 1.064843773841858, 0.09009093046188354, -0.12373846769332886]",0.0
243,11,"[-0.28475016355514526, 0.5607128143310547, 1.8380331993103027, -1.6546075344085693]",0.0
243,12,"[0.6789642572402954, -1.1948184967041016, 0.9462884664535522, -0.6937951445579529]",1.0
243,13,"[0.8958690166473389, -2.3540968894958496, 0.14935302734375, -1.2413265705108643]",0.0
243,14,"[0.9144769906997681, -0.6481135487556458, -0.0557212233543396, 0.21442300081253052]",1.0
243,15,"[-0.9865289926528931, 2.7182350158691406, -1.2095446586608887, 0.7627992033958435]",0.0
243,16,"[-0.5025270581245422, 1.083014965057373, 0.5278874039649963, 0.15986385941505432]",1.0
243,17,"[1.2346125841140747, -0.45994558930397034, 0.4114658832550049, -1.9065375328063965]",0.0
243,18,"[1.9597289562225342, -2.5508103370666504, 2.520725727081299, -1.8785895109176636]",1.0
243,19,"[-2.955024480819702, 1.5504584312438965, -0.6004583239555359, -0.6975951194763184]",0.0
244,0,"[0.07379758358001709, -0.396766722202301, 0.5747370719909668, 0.6472152471542358]",1.0
244,1,"[-0.6188014149665833, -0.360871821641922, 0.4873630106449127, -0.26549187302589417]",1.0
244,2,"[-0.5434669256210327, -0.08428971469402313, -2.8058180809020996, 0.404553085565567]",0.0
244,3,"[-0.9373223185539246, -1.9081268310546875, 1.3054066896438599, 2.628854274749756]",0.0
244,4,"[-0.7556692361831665, -0.7074941992759705, -0.5464895963668823, -0.7361825704574585]",1.0
244,5,"[1.0037533044815063, 1.0534977912902832, 1.3151178359985352, -0.7166436910629272]",1.0
244,6,"[1.5393147468566895, 1.247842788696289, 2.4283924102783203, -0.8612899780273438]",1.0
244,7,"[1.474393367767334, 2.2042410373687744, 1.1443061828613281, -1.9246821403503418]",1.0
244,8,"[1.720012903213501, 2.410598039627075, 0.16973131895065308, -1.4955300092697144]",1.0
244,9,"[0.5262686014175415, 0.7169710993766785, 1.668921947479248, -0.9544883966445923]",1.0
244,10,"[0.5358071327209473, 1.4916942119598389, -2.062281847000122, -2.843313217163086]",1.0
244,11,"[0.5732079744338989, 1.0335886478424072, 0.6011037826538086, -0.21292734146118164]",1.0
244,12,"[-0.08515113592147827, -1.0753929615020752, 0.14714449644088745, 1.5149040222167969]",0.0
244,13,"[-1.0573234558105469, 0.4629524350166321, -2.650813341140747, -3.1711225509643555]",1.0
244,14,"[-0.9296224117279053, -1.7769595384597778, -0.6384883522987366, 1.560294508934021]",0.0
244,15,"[2.1549088954925537, 2.689913272857666, 0.8284677267074585, -2.0382590293884277]",1.0
244,16,"[1.3764811754226685, 0.7423313856124878, 0.7269177436828613, 1.1174763441085815]",1.0
244,17,"[-0.4719099700450897, -1.4972074031829834, -0.6692211627960205, 2.864901065826416]",0.0
244,18,"[-0.022688686847686768, -0.5451910495758057, 1.4178884029388428, 1.2512807846069336]",0.0
244,19,"[-0.24352645874023438, 0.15958952903747559, -0.6817691922187805, 0.014400482177734375]",0.0
245,0,"[-1.6975302696228027, 1.418625831604004, 0.7167792320251465, 1.377651333808899]",1.0
245,1,"[0.14327490329742432, 1.3170515298843384, -0.37586915493011475, 0.439180850982666]",0.0
245,2,"[0.5998243689537048, 2.730198383331299, -3.2198684215545654, -0.5646655559539795]",0.0
245,3,"[-2.755638599395752, -1.1805660724639893, 0.6944797039031982, -0.5490989089012146]",1.0
245,4,"[0.8796207904815674, -0.6736699938774109, 0.09575551748275757, 0.820134699344635]",0.0
245,5,"[0.4062132239341736, -0.9138119220733643, -1.1685240268707275, 0.04346942901611328]",0.0
245,6,"[-0.08525848388671875, -1.9045350551605225, 1.5710712671279907, 0.06388108432292938]",1.0
245,7,"[-1.1707735061645508, -1.1922742128372192, -0.0594860315322876, -0.28924229741096497]",1.0
245,8,"[0.08445429801940918, -1.586416482925415, -3.1458606719970703, 1.7754509449005127]",0.0
245,9,"[0.6123512387275696, -1.5808181762695312, -1.54789400100708, -2.5805492401123047]",0.0
245,10,"[-0.1940211057662964, 2.8716070652008057, 1.5350744724273682, 1.2396552562713623]",1.0
245,11,"[-0.4785239100456238, -1.5615893602371216, 0.26791203022003174, -0.16091519594192505]",1.0
245,12,"[-0.6756826043128967, 1.0277122259140015, -0.6944308280944824, 0.19034162163734436]",0.0
245,13,"[1.4021565914154053, 1.9574377536773682, -0.9767388105392456, 0.48162731528282166]",0.0
245,14,"[0.9019458293914795, -0.16289997100830078, -1.2509005069732666, -0.6961716413497925]",0.0
245,15,"[-0.6256779432296753, -0.6739334464073181, 1.4222097396850586, -1.458762764930725]",1.0
245,16,"[1.0320404767990112, -0.2664220929145813, -0.5587581992149353, 1.40164315700531]",0.0
245,17,"[1.6506754159927368, -0.6901994347572327, 2.1431422233581543, 0.47193339467048645]",0.0
245,18,"[-0.11640298366546631, 1.9130454063415527, 1.1461516618728638, 0.9807003736495972]",1.0
245,19,"[0.6181899309158325, 1.749366283416748, -0.054412126541137695, -0.08735194802284241]",0.0
246,0,"[-1.3001863956451416, -4.200081825256348, 2.2249159812927246, -1.2665154933929443]",1.0
246,1,"[-0.37810593843460083, 1.2292735576629639, -1.6200885772705078, 0.6543267965316772]",0.0
246,2,"[2.592363119125366, -1.057504653930664, 2.945302963256836, -2.817166328430176]",1.0
246,3,"[0.37510523200035095, 0.3050272464752197, 0.6904764771461487, -0.39487698674201965]",1.0
246,4,"[-0.12053880095481873, 1.3408541679382324, -1.0760372877120972, -0.33064255118370056]",0.0
246,5,"[-2.740449905395508, 2.3089985847473145, -2.5004987716674805, 1.5394196510314941]",0.0
246,6,"[0.6495997905731201, 0.30515164136886597, 0.9360839128494263, -1.5201328992843628]",1.0
246,7,"[0.47704780101776123, 0.606963574886322, -0.5477977991104126, 0.4795230031013489]",0.0
246,8,"[0.26559945940971375, -1.0266624689102173, 1.3739817142486572, -0.5213276147842407]",1.0
246,9,"[0.6457043290138245, 0.2519192695617676, 1.1823066473007202, -1.20597243309021]",1.0
246,10,"[-0.10694104433059692, -0.14195819199085236, -0.2279377579689026, -0.1514831781387329]",0.0
246,11,"[-4.378822326660156, -0.5445642471313477, -2.411236047744751, 2.4412224292755127]",0.0
246,12,"[-2.074960231781006, 0.16995573043823242, -0.018951892852783203, 0.1847498118877411]",0.0
246,13,"[1.3347400426864624, -0.06900620460510254, 0.6560459136962891, -1.257412314414978]",1.0
246,14,"[-0.8088693618774414, -1.2303364276885986, -0.5750919580459595, -0.3289323151111603]",0.0
246,15,"[1.2479372024536133, 1.842867136001587, 0.00401073694229126, 0.14742806553840637]",1.0
246,16,"[0.06924760341644287, 0.07709383964538574, -0.3834259510040283, 0.0984792411327362]",0.0
246,17,"[-1.514587163925171, 1.5298197269439697, -0.39962977170944214, 0.04906266927719116]",0.0
246,18,"[-0.6075329184532166, -1.8458671569824219, 0.06472399830818176, 0.5335289239883423]",0.0
246,19,"[-2.227691650390625, -1.8644020557403564, -0.9136537909507751, 2.0731000900268555]",0.0
247,0,"[-0.8895297646522522, -1.1802440881729126, -5.052886009216309, -2.9940390586853027]",1.0
247,1,"[-0.4606722593307495, -0.7636967897415161, -2.6926865577697754, -0.9359115362167358]",1.0
247,2,"[-1.6523637771606445, 2.84498929977417, 1.8735848665237427, 1.6514779329299927]",0.0
247,3,"[-0.4984632432460785, -1.148583173751831, -0.8463684916496277, 0.26114749908447266]",0.0
247,4,"[0.6845768094062805, -0.9708475470542908, 0.3816795349121094, 1.1983007192611694]",1.0
247,5,"[-0.4854530990123749, 0.3481530249118805, -1.8337315320968628, -0.7285561561584473]",1.0
247,6,"[-0.6643233299255371, -0.08066293597221375, -3.5954830646514893, -2.3065128326416016]",1.0
247,7,"[-0.6866240501403809, 0.6973005533218384, -1.0422592163085938, 0.2351851463317871]",1.0
247,8,"[0.9232549667358398, 1.3535082340240479, 0.7501601576805115, -1.1381572484970093]",1.0
247,9,"[-0.6103885173797607, 1.3751373291015625, -1.2055213451385498, -0.4509660005569458]",1.0
247,10,"[-2.0327212810516357, 3.3469913005828857, -0.5033730268478394, 0.13323646783828735]",1.0
247,11,"[1.5106112957000732, -0.7561908960342407, 3.078828811645508, 1.4997711181640625]",0.0
247,12,"[4.32684850692749, -2.662088632583618, 1.190555214881897, -2.6894540786743164]",1.0
247,13,"[-2.371833324432373, 1.504757285118103, 0.5024383068084717, 2.082231044769287]",0.0
247,14,"[0.6978133916854858, -2.5274441242218018, -1.8643853664398193, -0.664853036403656]",1.0
247,15,"[-0.2280440479516983, -0.8673162460327148, -2.099151372909546, -1.7330420017242432]",1.0
247,16,"[0.7621811628341675, -0.23542232811450958, 1.3360258340835571, 0.6347751617431641]",0.0
247,17,"[-0.6476664543151855, -1.6866875886917114, -2.2232930660247803, -0.21386238932609558]",1.0
247,18,"[1.388692855834961, 0.7285811901092529, 2.7855870723724365, -0.2511941194534302]",0.0
247,19,"[-1.5192081928253174, -1.1498764753341675, -3.352376937866211, -0.502721905708313]",1.0
248,0,"[2.0711545944213867, -1.8619391918182373, 0.778645396232605, 0.32616376876831055]",1.0
248,1,"[0.287790983915329, -0.42926377058029175, 0.03026258945465088, 0.32066234946250916]",1.0
248,2,"[-0.9687904715538025, 1.5077685117721558, -1.062300682067871, 0.6014644503593445]",0.0
248,3,"[-1.4559335708618164, 3.0999436378479004, -0.5451489686965942, 2.3629558086395264]",0.0
248,4,"[0.8385045528411865, -2.400841474533081, 0.7653105854988098, -1.2316017150878906]",1.0
248,5,"[-1.9916722774505615, 1.9035348892211914, -0.5529811978340149, -0.37820059061050415]",0.0
248,6,"[-0.6242406368255615, 0.3195399045944214, 0.3509833812713623, -0.6269574761390686]",0.0
248,7,"[-0.07839405536651611, -1.5243967771530151, -2.644042730331421, -1.5838885307312012]",1.0
248,8,"[0.3514185845851898, -1.0378193855285645, 0.9050050973892212, 0.5737559199333191]",1.0
248,9,"[-0.7177966237068176, 1.4925181865692139, -0.20311102271080017, -0.13227218389511108]",0.0
248,10,"[-1.188725471496582, 1.0394679307937622, 1.9199233055114746, 0.7528878450393677]",1.0
248,11,"[1.411437749862671, -0.34194472432136536, -0.7260905504226685, 2.461529016494751]",0.0
248,12,"[-0.7570683360099792, 1.450250267982483, 1.6578114032745361, -1.0171520709991455]",0.0
248,13,"[-1.3932222127914429, -0.8415830135345459, 1.4610118865966797, -1.278027057647705]",1.0
248,14,"[-1.3011176586151123, -1.918710708618164, -2.877333641052246, -0.5832265615463257]",1.0
248,15,"[0.759287416934967, 0.09797400236129761, -1.0036447048187256, 0.20370513200759888]",0.0
248,16,"[-3.6405138969421387, 0.06423455476760864, -2.3630666732788086, -2.582754135131836]",1.0
248,17,"[1.0529757738113403, -0.5906551480293274, -0.26324665546417236, 0.5764123201370239]",0.0
248,18,"[-0.1674438714981079, 0.5103748440742493, -1.8231635093688965, -0.8970163464546204]",0.0
248,19,"[-1.001083493232727, 0.5243907570838928, -3.4521524906158447, 0.9610540866851807]",0.0
249,0,"[-1.4692341089248657, -0.11110329627990723, 0.2797048091888428, 1.1944249868392944]",0.0
249,1,"[0.5675663948059082, 1.485612154006958, -0.14028161764144897, -0.10468947887420654]",1.0
249,2,"[-0.5333378911018372, -0.47900545597076416, 0.39158859848976135, -0.3237645626068115]",0.0
249,3,"[-1.9391335248947144, -0.7413815855979919, 0.39813506603240967, 1.2748279571533203]",0.0
249,4,"[-1.3292526006698608, -0.14062154293060303, -0.7750768661499023, 0.5828449726104736]",0.0
249,5,"[0.14524996280670166, 0.22604545950889587, -1.7337238788604736, -0.5163587331771851]",0.0
249,6,"[0.8462724685668945, 2.0900959968566895, -1.4899320602416992, -0.10646069049835205]",1.0
249,7,"[-1.0790904760360718, -0.6906473636627197, 0.6641519069671631, 0.09219706058502197]",0.0
249,8,"[-0.07349085807800293, -2.232583999633789, -0.5413288474082947, -1.8663793802261353]",1.0
249,9,"[-0.03810769319534302, -0.3791763484477997, 1.6737890243530273, 1.1534242630004883]",1.0
249,10,"[-0.9169592261314392, 2.7923030853271484, -1.8006833791732788, 0.3696334660053253]",0.0
249,11,"[1.801780104637146, -1.4278594255447388, 1.241769552230835, -1.54202401638031]",1.0
249,12,"[0.882819414138794, 0.9107784032821655, -0.7119965553283691, -1.2583450078964233]",1.0
249,13,"[-1.7495224475860596, 1.2199863195419312, -0.18951836228370667, 0.8012348413467407]",0.0
249,14,"[-0.17320610582828522, -1.0451767444610596, -0.10857832431793213, 0.25945618748664856]",1.0
249,15,"[-1.5072981119155884, -4.444280624389648, 2.9014930725097656, 1.0512125492095947]",1.0
249,16,"[0.697069525718689, -0.48332029581069946, -0.25601494312286377, -0.0973660945892334]",1.0
249,17,"[-0.07961460947990417, -3.050893783569336, 1.799513816833496, -1.3204232454299927]",1.0
249,18,"[0.23407727479934692, -0.06116800010204315, 0.03179055452346802, 0.21867847442626953]",1.0
249,19,"[0.8881390690803528, 1.5619007349014282, -0.9870573282241821, -0.262973427772522]",1.0
250,0,"[-2.2879910469055176, -2.2775070667266846, 2.3816823959350586, 2.058258533477783]",0.0
250,1,"[1.4792625904083252, -0.32644641399383545, 1.3522589206695557, 1.4202685356140137]",1.0
250,2,"[0.00852048397064209, -0.0869801938533783, 0.7558566331863403, 1.2347140312194824]",1.0
250,3,"[0.4568835496902466, 0.28232377767562866, -1.0977026224136353, -2.137148380279541]",1.0
250,4,"[0.39007043838500977, 0.33851343393325806, -1.0536329746246338, -1.3754619359970093]",1.0
250,5,"[0.7866746187210083, -0.1836395561695099, -0.2228875756263733, -0.5556744337081909]",1.0
250,6,"[-1.315161943435669, 1.2565479278564453, -1.9470534324645996, -1.2467055320739746]",1.0
250,7,"[-0.662104606628418, 0.12848123908042908, 0.03346630930900574, 0.33667606115341187]",0.0
250,8,"[3.295743465423584, -0.513968825340271, 0.1482943594455719, -3.0158233642578125]",1.0
250,9,"[1.1182594299316406, 2.2155585289001465, -1.1979491710662842, 0.8169113397598267]",1.0
250,10,"[1.105665683746338, 0.7622005939483643, 0.28567564487457275, 1.400938868522644]",1.0
250,11,"[0.46774613857269287, -0.8764384388923645, 1.3150205612182617, 2.2049407958984375]",0.0
250,12,"[0.6108287572860718, -0.5217280387878418, -0.3515970706939697, -1.854912519454956]",0.0
250,13,"[-0.2008979469537735, 0.42930734157562256, 0.050140202045440674, 0.04217112064361572]",1.0
250,14,"[0.7759920954704285, -0.9822615385055542, 2.781928539276123, 2.0486838817596436]",0.0
250,15,"[1.6691856384277344, 0.12470518052577972, 0.746518075466156, 0.9767804741859436]",1.0
250,16,"[-0.07761335372924805, -0.2683618366718292, -0.07864171266555786, 0.02934861183166504]",0.0
250,17,"[-0.10712474584579468, 3.5855612754821777, -4.633419036865234, -4.086877346038818]",1.0
250,18,"[-0.8095700144767761, 1.6750859022140503, -2.145502805709839, -1.6841540336608887]",1.0
250,19,"[2.2236669063568115, 0.10788729786872864, 0.6054655909538269, 0.6339182257652283]",1.0
251,0,"[0.7415707111358643, 1.9205658435821533, 3.622443914413452, 3.911527395248413]",1.0
251,1,"[1.3455209732055664, 0.062436580657958984, 4.782357215881348, 0.5250799655914307]",1.0
251,2,"[0.886798083782196, -0.4320187568664551, 0.4008519947528839, 0.364421546459198]",1.0
251,3,"[1.9653689861297607, 0.4103204011917114, 3.015632152557373, 0.17461884021759033]",1.0
251,4,"[-0.06603938341140747, -0.6824511885643005, 0.17832103371620178, 0.7917584180831909]",1.0
251,5,"[0.8578329682350159, -0.23373925685882568, 0.9132996797561646, -0.09158554673194885]",1.0
251,6,"[-0.8217607736587524, -0.7940973043441772, 1.1659746170043945, -1.8634493350982666]",1.0
251,7,"[-0.8183439373970032, 0.9364294409751892, 2.002910852432251, -2.000532388687134]",1.0
251,8,"[1.438492774963379, 0.29783785343170166, 1.7238272428512573, -2.189270496368408]",1.0
251,9,"[-1.2914559841156006, -0.8072276711463928, 0.5876930952072144, 0.40550971031188965]",1.0
251,10,"[0.04277008771896362, -0.2828426659107208, 0.31493598222732544, 1.27573561668396]",0.0
251,11,"[-1.6510331630706787, 0.09450554847717285, -2.7259039878845215, -2.745651960372925]",0.0
251,12,"[-0.0038251876831054688, 0.5161405801773071, 1.8007659912109375, -0.743310809135437]",1.0
251,13,"[1.3323228359222412, -1.108749270439148, 0.27836012840270996, -0.5720628499984741]",1.0
251,14,"[-0.89635169506073, -4.172032356262207, -3.700953245162964, -1.822791576385498]",0.0
251,15,"[-3.0696234703063965, -0.7965407967567444, -0.6186203956604004, 1.4448156356811523]",0.0
251,16,"[-3.5935356616973877, -2.0415258407592773, -3.523728132247925, -0.622040331363678]",0.0
251,17,"[0.4189634919166565, -3.078281879425049, -0.5156506299972534, -3.4900643825531006]",1.0
251,18,"[0.7715727686882019, -1.840578556060791, -1.437701940536499, -1.2707351446151733]",0.0
251,19,"[0.7500584125518799, 0.8523865938186646, -2.0560734272003174, 2.7208924293518066]",0.0
252,0,"[2.3334364891052246, 1.9900851249694824, -2.0691094398498535, 3.2358696460723877]",1.0
252,1,"[1.8800404071807861, -1.0230226516723633, 0.13883525133132935, 1.4066218137741089]",0.0
252,2,"[-0.6455655694007874, -2.7360894680023193, 2.6683764457702637, -2.1471757888793945]",0.0
252,3,"[1.3886955976486206, -0.04523169994354248, 1.960418462753296, -0.12112089991569519]",0.0
252,4,"[2.5247886180877686, 2.394198179244995, -2.3866686820983887, 3.553642749786377]",1.0
252,5,"[-0.6685610413551331, 0.7280809879302979, -1.0123841762542725, 0.5370296239852905]",1.0
252,6,"[-2.1777191162109375, 0.027870655059814453, -0.7495707869529724, -2.3898749351501465]",1.0
252,7,"[-0.2571603059768677, 0.8038169741630554, -1.379570722579956, 1.7438980340957642]",0.0
252,8,"[-1.487280249595642, -3.1280970573425293, 2.5451104640960693, -3.623642683029175]",0.0
252,9,"[0.6482707858085632, 0.252353310585022, 0.8544883728027344, 0.11745649576187134]",0.0
252,10,"[0.15415585041046143, -2.0945305824279785, 1.8392137289047241, -0.21209347248077393]",0.0
252,11,"[0.3332611918449402, -1.1916241645812988, 0.5729218125343323, 0.029827266931533813]",0.0
252,12,"[1.4047999382019043, 1.9896119832992554, -1.550144910812378, 1.6058974266052246]",1.0
252,13,"[-0.4694473445415497, -1.240607738494873, 0.4941680431365967, 0.22808974981307983]",0.0
252,14,"[-1.958756923675537, -0.66549152135849, -0.4731619954109192, -0.6084457635879517]",1.0
252,15,"[-3.833256244659424, -2.5774526596069336, 1.3167469501495361, -3.8927266597747803]",0.0
252,16,"[2.2804293632507324, 0.8353327512741089, 0.38593590259552, 1.2415390014648438]",0.0
252,17,"[1.0884817838668823, 0.1662742793560028, -0.20147955417633057, 1.6882081031799316]",0.0
252,18,"[-0.3332327902317047, 2.8796000480651855, -2.418760299682617, 1.1945147514343262]",1.0
252,19,"[0.05835855007171631, -1.729743242263794, 1.7296738624572754, 0.38571980595588684]",0.0
253,0,"[0.8472358584403992, 2.1254026889801025, -0.39306503534317017, -3.0517265796661377]",1.0
253,1,"[0.06524166464805603, 0.42571139335632324, -1.0736078023910522, 1.715019702911377]",0.0
253,2,"[0.3779856562614441, 0.2258741855621338, 1.3071094751358032, 0.1727825403213501]",0.0
253,3,"[-0.904312014579773, 0.8970255851745605, 1.5796021223068237, 1.0865919589996338]",0.0
253,4,"[0.012636750936508179, 0.41069653630256653, 3.277526617050171, -1.7635663747787476]",0.0
253,5,"[0.4393290579319, -3.1809754371643066, 0.23828250169754028, 1.2360708713531494]",0.0
253,6,"[0.39331743121147156, 1.3629765510559082, 2.266998529434204, -1.6189734935760498]",0.0
253,7,"[-0.3974667191505432, -0.3437010943889618, -0.6359612941741943, 0.37796780467033386]",1.0
253,8,"[-1.3302242755889893, 0.39169955253601074, -0.8208318948745728, -2.7673192024230957]",1.0
253,9,"[1.4088588953018188, 0.40817517042160034, -0.8484368324279785, 0.021137118339538574]",1.0
253,10,"[-1.2130248546600342, -0.9474486708641052, -0.04230800271034241, 2.303285598754883]",0.0
253,11,"[0.05890488624572754, 1.4065464735031128, -0.381527304649353, -0.12687885761260986]",1.0
