task_id,trial_id,input,target
167,10,"[3.199950933456421, 3.492231845855713, -2.3169639110565186, -3.4750757217407227]",0.0
167,11,"[-0.7008805871009827, -0.663235068321228, 0.4619004726409912, -0.11811359226703644]",0.0
167,12,"[0.4277539849281311, 0.5291047096252441, -0.17543071508407593, 0.1978774070739746]",1.0
167,13,"[3.3883073329925537, 3.4946112632751465, -2.8486437797546387, -1.9228298664093018]",1.0
167,14,"[-1.4237842559814453, -0.20089775323867798, 0.9322134852409363, 1.2462596893310547]",1.0
167,15,"[1.0914956331253052, 2.011890411376953, -0.17722225189208984, -0.7249427437782288]",1.0
167,16,"[-0.9550390839576721, -0.5862553715705872, 1.5881273746490479, -0.44236060976982117]",0.0
167,17,"[1.0749131441116333, 2.306919574737549, -1.0548022985458374, -0.1760064959526062]",1.0
167,18,"[-0.5608228445053101, -1.435401439666748, 0.19513118267059326, 0.4660944938659668]",0.0
167,19,"[-0.6716476082801819, -2.5212905406951904, 1.6766774654388428, 1.6386529207229614]",0.0
168,0,"[1.1098945140838623, -0.5487382411956787, -1.7298554182052612, 0.7756884098052979]",0.0
168,1,"[1.7429616451263428, 0.5523666739463806, -0.8391237854957581, -1.0159578323364258]",0.0
168,2,"[-1.1259360313415527, 3.3701796531677246, 3.0271730422973633, 3.466017007827759]",0.0
168,3,"[-1.7538009881973267, -0.6434945464134216, 2.37941312789917, -0.8223114013671875]",1.0
168,4,"[-1.1079440116882324, -0.5363558530807495, -1.2231061458587646, 0.22852161526679993]",1.0
168,5,"[-0.7349196672439575, -0.4351808428764343, -1.5959453582763672, -0.22396117448806763]",1.0
168,6,"[0.0950472354888916, 0.5915669798851013, 1.9910125732421875, 1.0526764392852783]",1.0
168,7,"[1.7197685241699219, 1.2204673290252686, 0.5721259117126465, 2.013913154602051]",0.0
168,8,"[-1.981425404548645, 1.9211394786834717, 2.16560697555542, 0.80941241979599]",1.0
168,9,"[1.8039418458938599, -0.1719079613685608, -0.26693204045295715, -0.6689987778663635]",0.0
168,10,"[0.32889774441719055, 0.6859757304191589, 0.061081960797309875, -0.25806695222854614]",0.0
168,11,"[-0.17251747846603394, -0.300113320350647, 1.01455819606781, -0.5675770044326782]",1.0
168,12,"[0.39121687412261963, 1.8082945346832275, 0.4218563735485077, 1.076690435409546]",0.0
168,13,"[-0.22867071628570557, 0.22278690338134766, -1.1525189876556396, 0.06116592884063721]",0.0
168,14,"[0.7883588671684265, 2.754152774810791, 0.8009721040725708, 0.7767380475997925]",0.0
168,15,"[-2.4285664558410645, 2.8019561767578125, 3.5619821548461914, 1.716481328010559]",1.0
168,16,"[1.3978148698806763, 0.9626049995422363, 0.692558765411377, -0.9207972288131714]",0.0
168,17,"[0.24153178930282593, 1.6619203090667725, 3.3557140827178955, 1.2933075428009033]",1.0
168,18,"[0.7818000912666321, -2.026327133178711, -0.43097490072250366, -0.5581494569778442]",1.0
168,19,"[1.5448691844940186, -0.5915682315826416, -0.6965858936309814, -1.9218038320541382]",0.0
169,0,"[1.7799961566925049, 1.037431001663208, 0.3055543899536133, -0.81587815284729]",1.0
169,1,"[0.8081059455871582, 0.9249476194381714, -0.01377260684967041, 1.1241185665130615]",1.0
169,2,"[-2.9565770626068115, -0.0049484968185424805, 1.326357126235962, -0.46169984340667725]",0.0
169,3,"[2.136470079421997, 0.46223926544189453, -0.9515645503997803, -0.8966548442840576]",1.0
169,4,"[0.41443872451782227, -1.2075179815292358, -1.2841691970825195, 1.7503775358200073]",0.0
169,5,"[-1.2178759574890137, -1.71610426902771, 0.05076289176940918, 0.09580583870410919]",0.0
169,6,"[-1.8051944971084595, -0.9850809574127197, -1.199739694595337, 1.1650056838989258]",0.0
169,7,"[0.9152456521987915, 0.8081682324409485, 0.3674772381782532, 1.3498895168304443]",1.0
169,8,"[-3.1141433715820312, 0.6704440116882324, 3.3531508445739746, 0.5788971185684204]",0.0
169,9,"[0.5935928225517273, 0.2656804919242859, 0.07672727108001709, -0.12710541486740112]",1.0
169,10,"[-0.7008693814277649, -1.9549425840377808, 0.333456426858902, -0.37430715560913086]",0.0
169,11,"[0.906243085861206, -1.861148476600647, -1.776463270187378, -0.11315375566482544]",0.0
169,12,"[-0.1860870122909546, -0.0451967716217041, -0.04084277153015137, 0.016997337341308594]",0.0
169,13,"[-1.1087936162948608, -0.2332535982131958, 0.657320499420166, 0.03412860631942749]",0.0
169,14,"[-0.5616860389709473, -0.8781316876411438, -0.05700254440307617, 0.8503868579864502]",0.0
169,15,"[-0.9405011534690857, 0.29932501912117004, 0.3788914382457733, 1.4059468507766724]",0.0
169,16,"[-0.5342822074890137, 0.9985084533691406, -0.53948974609375, 1.3495577573776245]",0.0
169,17,"[-0.5976355671882629, 0.20870792865753174, 3.2042346000671387, -3.2422962188720703]",1.0
169,18,"[-1.7758063077926636, 0.31925690174102783, 0.4638180732727051, 0.8431555032730103]",0.0
169,19,"[-0.6150470972061157, 0.6058142185211182, -0.6693461537361145, -0.10085338354110718]",0.0
170,0,"[-0.8687684535980225, 2.5975193977355957, 0.28277137875556946, -1.3149778842926025]",0.0
170,1,"[1.532434344291687, -1.6798112392425537, 1.1033573150634766, -1.6674656867980957]",1.0
170,2,"[1.1950403451919556, -0.10840761661529541, -0.057879507541656494, 0.6214239597320557]",1.0
170,3,"[-1.2877752780914307, 0.9929311275482178, 1.922729253768921, 0.22406023740768433]",0.0
170,4,"[-1.238105058670044, 0.5343945026397705, 0.5864671468734741, -0.3401832580566406]",0.0
170,5,"[2.868342161178589, -0.6411561965942383, -0.7442646026611328, 1.3424303531646729]",1.0
170,6,"[-0.8159735798835754, 0.46427297592163086, 0.39931178092956543, -0.1784588098526001]",0.0
170,7,"[1.1978600025177002, 0.9801248908042908, 1.0213184356689453, -0.9743607640266418]",1.0
170,8,"[0.5923417806625366, 0.6372019052505493, 0.8640663623809814, 1.3496918678283691]",1.0
170,9,"[-0.12986791133880615, -1.5181595087051392, -2.326000690460205, -1.492205262184143]",1.0
170,10,"[-0.33607518672943115, -1.0702635049819946, -0.4975128769874573, 0.1323995590209961]",1.0
170,11,"[1.0632271766662598, -1.8050798177719116, -0.6543752551078796, -0.5629215240478516]",1.0
170,12,"[1.6714251041412354, 0.21977923810482025, 2.1816585063934326, 1.3760898113250732]",1.0
170,13,"[0.12397852540016174, 0.4145180583000183, 1.173781394958496, -1.3431670665740967]",1.0
170,14,"[1.3313043117523193, 0.5635216236114502, 2.4808621406555176, 2.112630605697632]",1.0
170,15,"[-0.25360947847366333, 1.802822470664978, 1.0682792663574219, 0.8715335130691528]",0.0
170,16,"[-1.2630925178527832, -0.5957226753234863, -0.2638193964958191, -0.40452146530151367]",0.0
170,17,"[1.589441180229187, -0.7077330350875854, -0.08970814943313599, 0.0994638204574585]",1.0
170,18,"[1.0756186246871948, 1.4574499130249023, -1.029317855834961, -0.2206711769104004]",0.0
170,19,"[1.1274044513702393, -0.29968583583831787, 1.8871712684631348, 2.0544657707214355]",1.0
171,0,"[1.936741590499878, -0.020400941371917725, -0.8053939342498779, -2.5189321041107178]",1.0
171,1,"[-0.3660193979740143, -2.865915060043335, -1.6256625652313232, -0.6579338312149048]",0.0
171,2,"[1.6020982265472412, 0.2705588936805725, 1.6029714345932007, 1.3999994993209839]",1.0
171,3,"[-2.026583671569824, -5.397089958190918, -0.20350158214569092, -0.5322443246841431]",0.0
171,4,"[-1.5810508728027344, 0.2730562090873718, -0.30993959307670593, -0.6011415123939514]",0.0
171,5,"[-1.1361945867538452, -3.3555736541748047, -0.10467749834060669, -0.8106799721717834]",0.0
171,6,"[-1.219918966293335, -2.271271228790283, 0.49035897850990295, -2.381993293762207]",0.0
171,7,"[-0.9277037382125854, -0.25823497772216797, 0.977942943572998, 1.767033576965332]",0.0
171,8,"[0.6002390384674072, 1.2384731769561768, 0.2884070873260498, 2.010241985321045]",1.0
171,9,"[2.607710361480713, 1.4922189712524414, -1.6024281978607178, -1.225409984588623]",1.0
171,10,"[-1.3938636779785156, -1.29594087600708, -0.5110028982162476, 0.5491002202033997]",0.0
171,11,"[0.04447297379374504, 1.3028451204299927, 1.4468129873275757, -1.1739381551742554]",1.0
171,12,"[-1.0923490524291992, 0.7273032665252686, 1.343451738357544, 1.1993052959442139]",1.0
171,13,"[1.5775011777877808, 1.6322855949401855, 0.07444465160369873, 1.653355360031128]",1.0
171,14,"[-2.6405587196350098, -0.1566494107246399, 0.9078972339630127, -0.07465255260467529]",0.0
171,15,"[-0.16685473918914795, -0.5856884717941284, -1.0646015405654907, 1.575108528137207]",0.0
171,16,"[-1.2480783462524414, -2.347923517227173, 1.010308027267456, 0.9346094727516174]",0.0
171,17,"[-2.7342967987060547, -0.6621841192245483, -1.0947532653808594, -2.2972097396850586]",0.0
171,18,"[-0.10628116130828857, 1.5396932363510132, 2.046696424484253, 0.4363918900489807]",1.0
171,19,"[0.15193557739257812, -0.6083159446716309, 0.687470555305481, -1.733128309249878]",0.0
172,0,"[2.2780604362487793, 3.3479857444763184, 1.4067646265029907, 2.5664854049682617]",1.0
172,1,"[1.2832149267196655, 0.22931784391403198, -1.2835081815719604, 0.3555719256401062]",1.0
172,2,"[-0.04962363839149475, -1.7653995752334595, -1.1622369289398193, -0.45027491450309753]",1.0
172,3,"[-0.27720481157302856, -0.4373067021369934, 0.35082924365997314, -0.14534685015678406]",1.0
172,4,"[-1.7003052234649658, -1.2487494945526123, 0.8724147081375122, -1.3224481344223022]",0.0
172,5,"[2.3944685459136963, 1.6948171854019165, -0.674399733543396, 2.4533400535583496]",1.0
172,6,"[-0.08872824907302856, -0.9703347682952881, -0.20110706984996796, -0.46225273609161377]",1.0
172,7,"[0.5563213229179382, -1.952704668045044, -1.8288288116455078, 1.4683098793029785]",1.0
172,8,"[0.08686444163322449, -0.40698808431625366, 0.13073331117630005, -0.59642493724823]",1.0
172,9,"[1.1258370876312256, -0.931525468826294, -1.5412001609802246, 1.2933039665222168]",1.0
172,10,"[-3.172805070877075, -0.8023768663406372, 2.671921730041504, -2.555091381072998]",0.0
172,11,"[-0.01582890748977661, -0.7192908525466919, 0.19537916779518127, 0.5746207237243652]",1.0
172,12,"[-1.3129583597183228, 1.7376400232315063, 2.2773265838623047, -1.0877498388290405]",0.0
172,13,"[-0.8587216734886169, -2.2391130924224854, -1.9613490104675293, -1.0856809616088867]",0.0
172,14,"[2.173276901245117, 0.01994568109512329, -0.09222924709320068, 0.7792026996612549]",1.0
172,15,"[1.861525535583496, -0.41519656777381897, -1.7647631168365479, 1.1045799255371094]",1.0
172,16,"[2.4529099464416504, 0.3145219087600708, -1.606053113937378, 1.099768042564392]",1.0
172,17,"[-0.9561547040939331, -0.18597930669784546, 0.9092624187469482, -1.5924806594848633]",0.0
172,18,"[1.8271955251693726, -2.3884620666503906, -2.4168336391448975, -0.37283575534820557]",1.0
172,19,"[1.6950626373291016, 1.049875020980835, -0.48062920570373535, 1.8011621236801147]",1.0
173,0,"[-0.033827245235443115, 3.0382518768310547, -1.8849939107894897, 2.907377004623413]",0.0
173,1,"[0.7712653875350952, -0.018901288509368896, 0.11692357063293457, -0.980782151222229]",1.0
173,2,"[0.5711683630943298, -0.3004833459854126, -0.45815086364746094, 1.0694265365600586]",1.0
173,3,"[-0.4017949104309082, -0.41934090852737427, 1.6290538311004639, 0.44417116045951843]",0.0
173,4,"[-0.05643932521343231, 1.7087491750717163, 0.8679862022399902, 1.7031642198562622]",0.0
173,5,"[0.8119919300079346, 1.5595049858093262, 0.2147531509399414, 0.9994568228721619]",0.0
173,6,"[-0.7542297840118408, -1.3018543720245361, 0.5625787973403931, -1.2345601320266724]",1.0
173,7,"[0.6758130788803101, 0.1303565800189972, -1.1307398080825806, 2.1391725540161133]",1.0
173,8,"[-0.4469705820083618, -1.5439622402191162, 3.4154763221740723, -0.886457085609436]",1.0
173,9,"[1.1221387386322021, -2.0899646282196045, 2.771327018737793, 0.7810927033424377]",1.0
173,10,"[-3.1597495079040527, 0.19536972045898438, 1.1545644998550415, -2.3066234588623047]",0.0
173,11,"[0.7692893743515015, -0.6888558864593506, -1.1686124801635742, -0.8511150479316711]",1.0
173,12,"[2.0207204818725586, 0.7236301302909851, -2.3183040618896484, 1.4952447414398193]",1.0
173,13,"[-1.2881596088409424, 1.8929529190063477, -0.024059832096099854, 0.327980637550354]",0.0
173,14,"[2.277031660079956, 0.38739192485809326, -1.5398402214050293, 3.152841329574585]",1.0
173,15,"[-1.469113826751709, -1.8050870895385742, 1.1421582698822021, -1.4187047481536865]",0.0
173,16,"[-0.47234898805618286, 1.1943180561065674, -0.40936505794525146, 0.03948056697845459]",0.0
173,17,"[-3.089238166809082, 1.3708053827285767, -0.439961314201355, -2.8523616790771484]",0.0
173,18,"[-0.3657275438308716, -1.0783116817474365, 0.6900854110717773, 0.18182814121246338]",1.0
173,19,"[-0.37884217500686646, 1.467357873916626, -1.5199395418167114, 0.32870960235595703]",0.0
174,0,"[-0.15523064136505127, 1.8802778720855713, -1.5040627717971802, 0.11017554998397827]",0.0
174,1,"[-2.3793880939483643, 0.9142454862594604, -0.4645770192146301, 0.5690622329711914]",1.0
174,2,"[-0.7199239730834961, 1.423497200012207, 1.145881175994873, 0.7598649263381958]",0.0
174,3,"[-1.3962435722351074, -0.12211468070745468, 0.0505581833422184, -1.207930564880371]",1.0
174,4,"[-0.6620217561721802, -1.4372453689575195, 2.7781169414520264, 1.1406550407409668]",1.0
174,5,"[-1.0050241947174072, -0.17752182483673096, 0.7917293906211853, 1.3666571378707886]",1.0
174,6,"[-2.0586419105529785, 3.570042610168457, -3.654477119445801, 0.3286851644515991]",1.0
174,7,"[-1.0101021528244019, 1.35413658618927, -0.808639407157898, 0.6557304859161377]",1.0
174,8,"[0.017243385314941406, 1.1564888954162598, -1.2373642921447754, -2.8536453247070312]",0.0
174,9,"[2.1700477600097656, -1.9915318489074707, 2.387465000152588, -2.16054105758667]",0.0
174,10,"[0.8231280446052551, -0.5059565305709839, 0.5730541348457336, 0.8140571117401123]",0.0
174,11,"[-0.07233045995235443, -0.09597215056419373, 1.4786086082458496, 0.753597617149353]",0.0
174,12,"[-0.11087290942668915, -0.25022488832473755, -1.2505924701690674, 0.8583387136459351]",1.0
174,13,"[-0.5173527598381042, 1.0594239234924316, -0.2561698853969574, -1.6587377786636353]",1.0
174,14,"[-1.1842759847640991, 0.7803434729576111, -0.9451885223388672, -0.7477550506591797]",1.0
174,15,"[-1.0650805234909058, -0.7438068389892578, 1.3798810243606567, -0.01828545331954956]",1.0
174,16,"[1.391555905342102, -1.3014781475067139, 3.2521331310272217, 1.065505027770996]",0.0
174,17,"[-0.44704535603523254, -0.0462719202041626, 0.2950465679168701, 0.7148040533065796]",1.0
174,18,"[1.1557106971740723, 0.7554484009742737, -0.07805047929286957, -0.4767133295536041]",0.0
174,19,"[-1.7552659511566162, 0.4104423224925995, -0.45172685384750366, -0.9848458170890808]",1.0
175,0,"[-1.3560082912445068, -1.1557756662368774, -0.4227447807788849, -2.1366724967956543]",1.0
175,1,"[1.038800835609436, 0.19328069686889648, 0.17617082595825195, -2.00966215133667]",0.0
175,2,"[-0.12325561046600342, -0.6376700401306152, 1.0666706562042236, 0.03275167942047119]",1.0
175,3,"[1.362457036972046, 3.2024946212768555, 2.6241116523742676, 1.2357028722763062]",0.0
175,4,"[-1.3331058025360107, 0.9262635111808777, -1.592759370803833, -2.618724822998047]",1.0
175,5,"[0.30274784564971924, 1.308751106262207, 1.265110969543457, -0.3890076279640198]",0.0
175,6,"[-1.2551765441894531, 0.2895873188972473, 0.22145116329193115, 0.21022653579711914]",1.0
175,7,"[-0.04375765100121498, 1.1015782356262207, 1.044142484664917, 2.2516424655914307]",0.0
175,8,"[0.7708401083946228, -0.1661090850830078, -0.9262888431549072, -0.01282733678817749]",0.0
175,9,"[3.25492525100708, 2.9919042587280273, 3.200544834136963, 2.1277124881744385]",0.0
175,10,"[-1.4728707075119019, 1.5769907236099243, 2.4127705097198486, 1.180302381515503]",0.0
175,11,"[0.25674986839294434, 0.40701693296432495, 0.4196838140487671, 1.6119775772094727]",0.0
175,12,"[-3.594447612762451, -0.221660315990448, 0.26420336961746216, -1.8345699310302734]",1.0
175,13,"[-0.5745666027069092, -1.1868796348571777, 0.8054278492927551, -0.4420895576477051]",1.0
175,14,"[-2.795393228530884, 0.4963066577911377, 0.33754295110702515, -0.2188023328781128]",1.0
175,15,"[-0.9227312803268433, -1.5436384677886963, -1.0333540439605713, -1.0680158138275146]",1.0
175,16,"[-0.46460410952568054, -0.1778363287448883, -0.5606976747512817, -0.612605094909668]",1.0
175,17,"[1.2570092678070068, -1.7804453372955322, -0.11901092529296875, -2.0214717388153076]",1.0
175,18,"[-2.3989810943603516, -0.9438475370407104, -1.156153917312622, -0.6266164779663086]",1.0
175,19,"[2.430068254470825, -0.18224158883094788, -0.08104586601257324, -1.6760303974151611]",0.0
176,0,"[-0.8850945830345154, 0.5836231708526611, 0.08746093511581421, 0.4270762801170349]",1.0
176,1,"[0.7835755944252014, -0.7900391221046448, -1.6866376399993896, -0.36645030975341797]",0.0
176,2,"[-3.1752681732177734, 1.256716251373291, 1.8855116367340088, 0.9551398754119873]",1.0
176,3,"[1.133908987045288, 2.274026393890381, -0.9585898518562317, -1.9130990505218506]",0.0
176,4,"[-0.4565574526786804, 0.04356512427330017, -0.10185343027114868, 0.16840815544128418]",1.0
176,5,"[-0.9452482461929321, -0.9237043261528015, 1.5703588724136353, 1.2058770656585693]",1.0
176,6,"[-1.6752461194992065, -0.4652225971221924, 0.690492570400238, 0.36310285329818726]",1.0
176,7,"[1.5986888408660889, 2.174668788909912, -0.8764821290969849, -3.1755166053771973]",0.0
176,8,"[0.23347416520118713, -0.2883596420288086, 0.02863895893096924, -0.3779473900794983]",1.0
176,9,"[-1.0937893390655518, -1.3704171180725098, -0.493857204914093, 1.953253984451294]",1.0
176,10,"[-0.8562658429145813, -0.9240742325782776, 1.5715487003326416, 1.1742098331451416]",1.0
176,11,"[-2.785006523132324, 0.8710520267486572, 3.3469715118408203, 2.0872416496276855]",1.0
176,12,"[-1.9499329328536987, 0.0001784786581993103, 0.5614945888519287, 1.2542401552200317]",1.0
176,13,"[-0.41787099838256836, -2.822425127029419, 0.13775551319122314, 2.148355722427368]",1.0
176,14,"[1.5594276189804077, 0.38583850860595703, -1.7148206233978271, -1.3182029724121094]",0.0
176,15,"[2.548152208328247, 0.3477311134338379, -1.5697882175445557, -1.684518575668335]",0.0
176,16,"[-1.7555255889892578, -0.4137473702430725, 0.2904156446456909, 0.6395244598388672]",1.0
176,17,"[-1.0452378988265991, -2.078193187713623, -0.790899395942688, 1.814911127090454]",1.0
176,18,"[1.624643087387085, 2.176158905029297, -1.7396225929260254, -2.687373638153076]",0.0
176,19,"[0.058974504470825195, -2.85264253616333, -1.1088316440582275, 1.6556886434555054]",1.0
177,0,"[0.7448760271072388, -3.741614818572998, -1.0224153995513916, 0.3428332805633545]",1.0
177,1,"[0.6453742980957031, -0.44966772198677063, -1.7998745441436768, -1.1443116664886475]",1.0
177,2,"[1.1467539072036743, 2.6407928466796875, 1.1517767906188965, 1.6783579587936401]",1.0
177,3,"[-0.02956220507621765, 0.6339288949966431, 0.4731855094432831, -1.2023638486862183]",0.0
177,4,"[2.6914122104644775, 1.4034247398376465, 0.8847265243530273, 3.1055197715759277]",1.0
177,5,"[1.500561237335205, -0.8191230297088623, 1.5849018096923828, 2.9698171615600586]",1.0
177,6,"[0.8308866620063782, 1.1867109537124634, 0.9968847036361694, 1.005773663520813]",1.0
177,7,"[1.4268436431884766, 2.2220633029937744, -3.079359531402588, 0.7707040309906006]",1.0
177,8,"[-1.0915606021881104, -0.08014079183340073, 2.4831387996673584, -1.2766612768173218]",0.0
177,9,"[0.370090126991272, 0.30181604623794556, -2.2264404296875, 0.37572017312049866]",1.0
177,10,"[-0.5053504705429077, -0.2271275520324707, 2.6415786743164062, -1.50510573387146]",0.0
177,11,"[-0.72580486536026, -1.899479627609253, -1.5191861391067505, 0.1707037091255188]",0.0
177,12,"[3.1975343227386475, 0.3420836925506592, -1.277342677116394, 3.1948602199554443]",1.0
177,13,"[1.1858826875686646, -0.471580445766449, -2.1809005737304688, 1.1793770790100098]",1.0
177,14,"[-0.13070447742938995, 0.5365500450134277, 0.5456910133361816, -1.447369933128357]",0.0
177,15,"[-1.534087061882019, -1.1421571969985962, -0.9893787503242493, -2.2372171878814697]",0.0
177,16,"[-1.2540099620819092, -0.10967391729354858, 1.403481125831604, -0.3727397322654724]",0.0
177,17,"[0.5666772127151489, -0.5472154021263123, -2.2895898818969727, 0.6893962621688843]",1.0
177,18,"[-0.9032011032104492, -0.8011391162872314, 0.5609158277511597, -0.7711635231971741]",0.0
177,19,"[-1.9250282049179077, -1.1440081596374512, -1.3249378204345703, -1.2482845783233643]",0.0
178,0,"[1.2611027956008911, 1.1380751132965088, 1.1982665061950684, 0.9670547246932983]",0.0
178,1,"[-0.44567620754241943, 0.1476389765739441, 1.1395952701568604, -1.0979745388031006]",1.0
178,2,"[2.0760817527770996, -0.037886589765548706, 0.21712416410446167, -1.885300874710083]",0.0
178,3,"[0.17019838094711304, 0.47788095474243164, -0.3127044439315796, 0.8244912624359131]",1.0
178,4,"[0.5274940133094788, -0.3018674850463867, -0.26679742336273193, -0.505821704864502]",0.0
178,5,"[4.28773307800293, 1.6973564624786377, -3.1007606983184814, 1.1169370412826538]",0.0
178,6,"[0.20888453722000122, -0.03775697946548462, 1.2079452276229858, -1.3468327522277832]",0.0
178,7,"[-3.324357032775879, -0.4675024747848511, 2.1334028244018555, 0.4467698931694031]",1.0
178,8,"[1.4711699485778809, -0.7173537611961365, -0.3303295373916626, -1.6091657876968384]",0.0
178,9,"[-0.41144824028015137, -1.3910126686096191, 0.7513409852981567, -2.258596420288086]",0.0
178,10,"[-0.6811560392379761, -1.0921101570129395, 0.1874789595603943, -1.0732487440109253]",0.0
178,11,"[-0.8323121070861816, -0.39097678661346436, 0.4936540126800537, -1.738802194595337]",1.0
178,12,"[-1.633156657218933, -0.7554900050163269, -0.07974982261657715, 1.0543053150177002]",1.0
178,13,"[-0.621578574180603, 0.7246426939964294, -0.1338534653186798, 2.5002193450927734]",1.0
178,14,"[-0.6635220050811768, 0.34169670939445496, 1.0122437477111816, -0.2322399616241455]",1.0
178,15,"[-1.0631541013717651, 1.2041538953781128, 2.4890546798706055, -1.7982349395751953]",1.0
178,16,"[0.058761149644851685, -1.1542434692382812, -2.6807568073272705, 2.2992451190948486]",0.0
178,17,"[-0.321994423866272, 0.6118438839912415, -0.30414605140686035, 1.2650058269500732]",1.0
178,18,"[1.6041697263717651, -2.2216029167175293, -0.9797182083129883, -0.009435564279556274]",0.0
178,19,"[0.21617543697357178, 0.1442936360836029, 0.5297529697418213, -0.6837290525436401]",1.0
179,0,"[2.6051154136657715, -3.135981798171997, -3.2661519050598145, -2.3968961238861084]",0.0
179,1,"[2.1942713260650635, -1.4106073379516602, -2.195371627807617, -1.0523130893707275]",0.0
179,2,"[-2.4546096324920654, 1.6806838512420654, 2.3936758041381836, 1.964247226715088]",1.0
179,3,"[0.5184513926506042, 2.4711480140686035, -0.10854154825210571, 0.3416120111942291]",0.0
179,4,"[-1.0074924230575562, 0.3114544153213501, -0.46353477239608765, 1.6846423149108887]",1.0
179,5,"[0.7342658638954163, -0.5471621751785278, -0.8173739314079285, -1.571076512336731]",0.0
179,6,"[0.16707155108451843, -0.9224398136138916, -0.2664722800254822, 0.900634229183197]",1.0
179,7,"[1.9842709302902222, -1.2949236631393433, -3.0374491214752197, -0.724335789680481]",0.0
179,8,"[0.1886129379272461, -2.178825855255127, -0.1376822590827942, -1.0107156038284302]",1.0
179,9,"[-0.338242769241333, 0.12505756318569183, -1.558687686920166, 1.4032924175262451]",1.0
179,10,"[-1.1771082878112793, -1.708533763885498, 0.9922147393226624, -1.0866998434066772]",1.0
179,11,"[0.2788611054420471, 1.525640845298767, -0.5698025822639465, 0.2946649193763733]",0.0
179,12,"[1.3216052055358887, -1.5262598991394043, -2.0448875427246094, -1.0405083894729614]",0.0
179,13,"[-1.3669624328613281, -3.0399930477142334, -1.6571166515350342, 0.8915282487869263]",1.0
179,14,"[-1.2274599075317383, -1.5190010070800781, 2.148416042327881, 0.6778925657272339]",1.0
179,15,"[-1.9620916843414307, -0.5166595578193665, 2.320443630218506, -0.3568912744522095]",1.0
179,16,"[0.568615734577179, 1.9920403957366943, -0.5628794431686401, -0.31589198112487793]",0.0
179,17,"[-2.6142637729644775, 0.8069434762001038, 0.4966508448123932, 3.5670347213745117]",1.0
179,18,"[-0.3796609044075012, -1.196887493133545, -0.9845670461654663, -0.6179320812225342]",1.0
179,19,"[-2.315648317337036, 0.9557463526725769, 1.4359396696090698, 2.252307415008545]",1.0
180,0,"[1.4347609281539917, -2.162324905395508, -0.21308207511901855, -0.09274756908416748]",1.0
180,1,"[-0.9335757493972778, -0.5384603142738342, 1.5792741775512695, -1.0201690196990967]",0.0
180,2,"[-0.3428896367549896, -0.6284344792366028, -0.8348940014839172, -1.6984972953796387]",1.0
180,3,"[0.5074546933174133, -1.2061610221862793, -0.37854188680648804, 1.7837204933166504]",1.0
180,4,"[-1.734764575958252, 0.5759624242782593, 0.3667742908000946, 0.7006983757019043]",0.0
180,5,"[-2.122382402420044, -0.6566378474235535, 0.09977066516876221, -0.7584359645843506]",0.0
180,6,"[0.8786734342575073, 2.817784309387207, 1.5502318143844604, 1.4228806495666504]",0.0
180,7,"[0.47930726408958435, 0.4272761940956116, 1.132538914680481, 0.3201914429664612]",0.0
180,8,"[-2.8731160163879395, 4.1574907302856445, -0.7602049708366394, -0.26535189151763916]",0.0
180,9,"[1.0752878189086914, -1.3783377408981323, 0.6603968143463135, -0.23932546377182007]",1.0
180,10,"[1.9769096374511719, -0.17125074565410614, 1.6699045896530151, 0.9721149206161499]",1.0
180,11,"[-0.6674678921699524, 0.35683685541152954, -0.03401052951812744, -0.8138667345046997]",0.0
180,12,"[2.567554473876953, -1.712746500968933, 0.13204362988471985, -0.7761175036430359]",1.0
180,13,"[-0.030245348811149597, 0.539417028427124, -0.3642502725124359, 0.8764225244522095]",0.0
180,14,"[-0.851566731929779, -0.44913730025291443, 0.20667779445648193, -0.33933213353157043]",0.0
180,15,"[1.5608309507369995, 0.3802570104598999, -0.3304240107536316, -0.5086320042610168]",1.0
180,16,"[1.336564064025879, -2.0374979972839355, -0.3435351848602295, -0.13463377952575684]",1.0
180,17,"[0.24715375900268555, 0.8585251569747925, -0.2977715730667114, 1.1674845218658447]",0.0
180,18,"[2.4223713874816895, -0.01442861557006836, -1.0765366554260254, -2.5574817657470703]",1.0
180,19,"[1.006868839263916, 1.3514790534973145, -2.9554505348205566, 0.7326453924179077]",1.0
181,0,"[-0.49665307998657227, 2.4279675483703613, 2.02801251411438, 1.82537841796875]",1.0
181,1,"[-1.102381706237793, -1.8497354984283447, 1.038257360458374, 0.6249048709869385]",0.0
181,2,"[-0.36486557126045227, 0.036200881004333496, -0.5551501512527466, -0.7445015907287598]",1.0
181,3,"[3.2714734077453613, 0.20103836059570312, -2.6706979274749756, -2.601985454559326]",0.0
181,4,"[0.44621995091438293, 0.21366965770721436, -0.9157674908638, -2.003633737564087]",1.0
181,5,"[-1.8639788627624512, 1.6260467767715454, 0.038617074489593506, 1.0513931512832642]",1.0
181,6,"[-2.0219335556030273, -0.40862932801246643, -0.35896575450897217, 0.5937250852584839]",1.0
181,7,"[-0.3729691505432129, 0.28011173009872437, -0.5810986757278442, -0.2292422652244568]",1.0
181,8,"[-0.5788511037826538, -3.459118127822876, 0.5812199711799622, 0.7538520097732544]",0.0
181,9,"[-1.0446155071258545, 0.5757060050964355, 0.8541154861450195, 0.9117419719696045]",1.0
